600, 194
600, 194
600, 194
599, 194
599, 194
599, 194
600, 194
600, 194
600, 194
600, 194
599, 193
599, 195
599, 194
600, 195
605, 194
598, 195
598, 195
598, 195
598, 195
598, 195
598, 195
598, 194
598, 195
598, 194
598, 195
598, 195
598, 199
598, 194
598, 190
597, 194
597, 195
596, 194
596, 194
594, 194
593, 195
591, 194
591, 194
589, 195
588, 195
586, 195
584, 195
581, 195
578, 195
575, 195
573, 195
578, 194
567, 195
564, 195
562, 194
559, 195
556, 195
552, 195
549, 195
545, 195
542, 197
538, 195
533, 194
530, 195
527, 194
524, 195
521, 195
518, 194
514, 195
511, 195
505, 194
505, 202
502, 194
500, 195
497, 194
494, 194
492, 194
489, 194
487, 194
485, 194
482, 194
479, 195
476, 194
474, 194
472, 194
471, 194
470, 194
468, 194
467, 194
467, 194
466, 194
466, 193
466, 193
466, 193
456, 194
466, 193
457, 193
466, 193
465, 193
466, 193
466, 193
466, 193
466, 192
465, 193
466, 192
466, 193
465, 199
466, 192
466, 188
465, 192
465, 193
465, 193
465, 193
465, 193
464, 193
463, 193
461, 193
459, 193
458, 193
457, 193
457, 193
456, 193
455, 200
455, 193
453, 189
454, 193
453, 193
452, 194
451, 193
451, 193
451, 193
449, 193
449, 193
449, 193
448, 193
448, 193
447, 193
446, 194
446, 193
445, 193
444, 192
443, 193
441, 192
441, 193
439, 193
439, 193
438, 193
437, 193
437, 193
436, 193
436, 192
436, 193
436, 193
436, 193
436, 193
436, 193
436, 193
436, 192
436, 193
436, 193
436, 193
436, 193
436, 193
435, 193
435, 193
434, 192
433, 193
432, 193
430, 193
429, 193
426, 193
424, 192
421, 192
419, 193
416, 192
412, 192
408, 193
403, 192
398, 193
394, 193
390, 192
386, 193
382, 193
378, 193
374, 192
369, 193
366, 192
362, 192
358, 193
356, 193
354, 193
353, 193
353, 192
352, 193
352, 192
352, 192
352, 193
352, 192
352, 193
352, 192
351, 193
351, 192
360, 192
352, 193
359, 192
352, 192
352, 193
352, 193
351, 193
351, 193
352, 192
352, 192
351, 193
350, 192
351, 193
350, 193
349, 193
349, 192
347, 192
346, 193
345, 193
343, 192
342, 192
341, 192
340, 192
339, 193
338, 192
337, 193
335, 192
334, 192
334, 192
332, 192
332, 193
330, 192
328, 193
327, 192
325, 193
322, 192
320, 193
317, 192
315, 193
313, 193
311, 193
307, 193
302, 193
303, 193
301, 193
300, 193
298, 192
297, 193
296, 193
295, 193
294, 192
298, 193
291, 193
296, 193
285, 192
287, 192
286, 193
285, 192
285, 192
285, 192
285, 191
285, 191
285, 191
286, 191
285, 191
287, 190
286, 190
286, 191
286, 190
286, 190
287, 189
287, 189
286, 188
287, 187
287, 187
287, 188
287, 187
287, 187
287, 187
286, 188
287, 187
287, 187
287, 188
287, 187
287, 187
287, 187
287, 187
287, 187
287, 188
287, 188
286, 187
286, 187
286, 192
286, 188
286, 188
285, 194
286, 188
285, 188
285, 188
285, 188
285, 187
285, 188
285, 187
285, 187
285, 188
285, 188
285, 188
285, 188
285, 188
285, 188
284, 188
285, 188
285, 188
285, 188
285, 188
285, 188
284, 187
283, 188
283, 187
281, 187
279, 187
278, 187
276, 187
274, 187
272, 186
270, 186
268, 186
266, 187
264, 187
263, 187
262, 187
261, 187
261, 187
260, 187
260, 186
260, 187
259, 187
259, 186
260, 186
259, 187
259, 187
250, 186
259, 186
259, 186
259, 186
258, 187
258, 186
256, 186
255, 187
254, 186
253, 186
252, 186
251, 186
250, 191
249, 186
247, 188
246, 186
245, 187
245, 186
244, 186
243, 186
242, 186
240, 186
240, 186
238, 186
238, 186
236, 186
236, 187
234, 186
234, 186
232, 187
231, 186
229, 181
227, 186
226, 186
225, 187
224, 187
222, 187
221, 187
220, 186
219, 186
219, 186
217, 187
217, 186
216, 190
214, 186
214, 187
213, 187
212, 187
209, 186
212, 186
210, 187
209, 187
209, 186
209, 186
208, 186
208, 186
208, 186
208, 186
208, 186
208, 187
208, 181
208, 186
207, 186
207, 187
208, 187
207, 186
206, 186
206, 186
205, 186
204, 186
203, 187
200, 186
197, 187
195, 187
192, 186
188, 186
185, 187
181, 187
177, 186
173, 180
170, 186
170, 187
169, 186
169, 186
170, 186
169, 186
169, 186
169, 186
169, 186
169, 186
169, 186
169, 187
169, 186
170, 186
170, 187
169, 186
169, 187
169, 186
169, 186
169, 186
170, 186
160, 186
169, 185
169, 186
169, 187
170, 186
170, 186
170, 186
170, 186
170, 186
170, 186
171, 186
170, 186
170, 186
170, 186
171, 186
171, 186
171, 186
168, 188
168, 186
171, 186
170, 186
171, 186
171, 186
171, 186
171, 186
172, 186
172, 186
173, 185
172, 186
177, 186
172, 186
182, 186
172, 186
173, 186
172, 186
172, 186
172, 186
173, 186
172, 186
173, 186
172, 186
173, 186
172, 186
173, 186
173, 186
173, 185
172, 186
173, 186
173, 186
172, 187
172, 186
173, 186
173, 186
172, 186
173, 186
172, 186
173, 186
173, 186
171, 192
173, 186
172, 184
172, 186
172, 186
172, 186
172, 186
172, 186
172, 186
173, 186
172, 186
173, 186
173, 186
172, 186
173, 186
172, 186
172, 185
172, 186
172, 186
173, 186
173, 187
172, 186
169, 186
172, 186
163, 186
172, 186
172, 186
173, 186
173, 186
172, 186
172, 186
173, 186
172, 186
172, 186
172, 186
172, 186
172, 186
173, 186
172, 186
173, 186
173, 186
172, 186
172, 186
172, 186
172, 186
173, 186
173, 186
172, 186
173, 186
172, 186
170, 186
164, 186
172, 186
173, 186
173, 186
173, 186
172, 186
173, 186
173, 186
173, 186
172, 186
172, 186
172, 186
173, 186
172, 186
171, 191
172, 186
172, 187
173, 187
173, 186
173, 186
172, 186
173, 186
173, 186
172, 186
173, 186
173, 187
172, 186
173, 186
173, 186
172, 186
173, 186
173, 187
172, 187
172, 186
172, 186
172, 186
173, 186
172, 187
172, 186
172, 187
173, 187
172, 187
173, 187
172, 197
173, 188
172, 183
173, 188
172, 188
173, 188
173, 188
172, 188
172, 189
173, 189
172, 189
172, 189
173, 189
172, 189
173, 189
172, 190
172, 189
173, 190
172, 191
172, 191
173, 192
173, 193
172, 193
172, 194
173, 194
172, 194
173, 195
173, 195
172, 196
172, 196
172, 198
173, 198
173, 198
173, 199
172, 200
172, 200
173, 201
173, 202
172, 202
173, 203
172, 205
172, 197
172, 205
172, 206
173, 207
173, 209
172, 210
173, 211
173, 212
172, 214
172, 215
172, 216
172, 218
172, 219
173, 220
172, 222
173, 223
172, 225
173, 226
172, 228
172, 224
173, 231
172, 233
173, 234
172, 236
172, 238
172, 239
172, 241
172, 243
173, 245
173, 246
173, 249
172, 250
162, 251
172, 253
173, 255
173, 257
172, 259
173, 260
172, 262
172, 263
172, 265
172, 267
173, 269
173, 270
173, 272
172, 274
172, 274
172, 277
173, 279
173, 288
173, 283
173, 285
173, 287
172, 290
173, 292
173, 293
182, 295
172, 297
172, 299
172, 301
172, 303
172, 305
173, 307
172, 308
172, 311
172, 308
173, 316
172, 315
173, 317
173, 318
173, 321
173, 322
173, 324
182, 325
172, 327
172, 329
172, 330
173, 331
172, 333
172, 335
173, 336
172, 337
172, 339
173, 340
172, 342
172, 343
172, 344
173, 345
172, 347
172, 348
173, 349
173, 350
166, 352
172, 353
170, 354
173, 356
173, 357
172, 357
172, 357
172, 359
173, 362
173, 362
172, 364
172, 364
172, 366
172, 367
172, 368
172, 369
172, 371
172, 372
173, 373
172, 374
173, 375
173, 376
173, 377
172, 378
172, 380
173, 380
173, 382
173, 387
172, 383
172, 385
172, 385
173, 384
172, 387
173, 388
172, 389
173, 390
172, 391
172, 392
173, 393
173, 394
172, 395
172, 396
172, 405
173, 398
172, 399
173, 399
172, 401
173, 401
173, 402
172, 403
173, 404
173, 405
172, 405
172, 406
173, 407
172, 407
173, 408
173, 410
172, 410
173, 411
172, 403
173, 413
172, 413
172, 414
172, 415
173, 416
172, 417
173, 417
172, 418
173, 419
173, 419
173, 420
172, 420
172, 421
172, 422
172, 422
172, 423
172, 423
173, 424
172, 424
173, 425
172, 426
173, 426
172, 427
172, 427
173, 427
173, 428
173, 427
172, 436
173, 428
172, 428
172, 428
173, 428
172, 428
172, 428
173, 428
172, 428
173, 428
173, 428
172, 428
173, 428
172, 428
172, 428
172, 428
172, 428
172, 428
172, 428
178, 428
173, 428
173, 427
173, 428
172, 428
173, 428
172, 428
172, 428
172, 428
174, 428
172, 428
172, 428
173, 428
172, 428
170, 428
172, 428
173, 427
172, 429
172, 428
172, 428
173, 428
172, 427
172, 428
173, 428
173, 428
172, 428
172, 428
172, 428
172, 428
173, 435
172, 428
173, 428
172, 427
172, 428
172, 428
172, 428
172, 428
172, 428
172, 427
172, 428
173, 428
173, 428
172, 428
172, 428
173, 428
173, 428
173, 428
172, 428
173, 428
173, 428
172, 427
172, 428
172, 427
172, 427
172, 428
173, 427
172, 433
172, 427
172, 427
173, 428
172, 427
172, 427
172, 427
172, 428
172, 428
173, 428
172, 428
172, 428
172, 428
174, 428
172, 434
173, 428
172, 427
173, 428
173, 428
173, 428
173, 428
172, 428
172, 427
173, 428
173, 428
172, 428
172, 428
173, 428
172, 428
173, 428
176, 428
172, 428
172, 428
173, 428
173, 428
173, 428
173, 428
173, 427
173, 427
173, 428
173, 428
172, 428
172, 428
179, 427
173, 428
173, 428
172, 428
172, 427
172, 428
173, 428
173, 428
172, 428
173, 428
173, 428
172, 428
172, 428
172, 428
172, 428
172, 427
181, 428
172, 428
172, 428
173, 428
172, 428
172, 427
172, 428
173, 428
172, 428
172, 425
172, 428
173, 428
172, 427
172, 428
172, 427
172, 428
173, 428
172, 428
172, 428
173, 428
172, 428
173, 428
173, 428
173, 428
172, 428
173, 428
172, 428
172, 428
172, 427
179, 428
173, 428
173, 427
173, 427
173, 427
173, 428
172, 428
172, 428
173, 428
172, 428
172, 428
172, 428
172, 428
173, 428
173, 428
172, 428
172, 427
173, 428
172, 428
172, 428
173, 428
173, 428
172, 428
173, 428
172, 428
172, 428
173, 427
173, 419
169, 428
172, 428
173, 428
173, 427
172, 428
172, 428
172, 428
172, 428
173, 428
172, 428
172, 427
173, 428
